,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,AgeC,FamilySize,Alone,NameLength,FareC,NoCabin,Position,Pair
664,1,3,0,-0.7056142050168347,1,0,-0.4888542575852486,0,0,1.0,1,0,0.0037506338450621194,1.0,True,0,2
665,0,2,0,0.1712360306410203,2,0,0.8314778546749452,0,0,1.0,2,0,-0.9664536501405248,3.0,True,0,2
666,0,2,0,-0.34025994015939515,0,0,-0.3866707201133388,0,0,1.0,0,1,0.0037506338450621194,1.0,True,0,2
667,0,3,0,0.012542740982157137,0,0,-0.4918744606632361,0,0,1.0,0,1,-0.10404984215333643,0.0,True,0,2
668,0,3,0,0.9750154133273875,0,0,-0.4863374216869257,0,0,2.0,0,1,-1.2898550781357203,1.0,True,0,2
669,1,1,1,0.4971527383021975,1,0,0.39858208016340624,0,2,2.0,1,0,2.37536110580983,3.0,False,3,0
670,1,2,1,0.7558028544129237,1,1,0.13683114673782454,0,2,2.0,2,0,3.6689668177906123,3.0,True,0,2
671,0,1,0,0.09816517766953237,1,0,0.39858208016340624,0,0,1.0,1,0,-0.5352517461469306,3.0,False,2,1
672,0,2,0,2.947928443557561,0,0,-0.43700743807979686,0,0,3.0,0,1,0.0037506338450621194,1.0,True,0,2
673,1,2,0,0.09816517766953237,0,0,-0.3866707201133388,0,0,1.0,0,1,-0.6430522221453292,1.0,True,0,2
674,0,2,0,0.3640106339607978,0,0,-0.6484216535389205,0,0,2.0,0,1,-0.10404984215333643,0.0,True,0,2
675,0,3,0,-0.8517559109598105,0,0,-0.4918744606632361,0,0,1.0,0,1,0.32715206184025775,0.0,True,0,2
676,0,3,0,-0.37679536664513913,0,0,-0.4863374216869257,0,0,1.0,0,1,0.2193515858418592,1.0,True,0,2
677,1,3,1,-0.8517559109598105,0,0,-0.45026210265472455,0,1,1.0,0,1,-0.427451270148532,1.0,True,0,2
678,0,3,1,0.9750154133273875,1,6,0.2958951755118318,0,2,2.0,7,0,1.2973563458258446,3.0,True,0,2
679,1,1,0,0.46351944252697197,0,1,9.667166525013505,1,0,2.0,1,0,0.7583539658338518,3.0,False,2,1
680,0,3,1,-0.7862602432751911,0,0,-0.48457563655809965,2,1,1.0,0,1,-0.8586531741421263,1.0,True,0,2
681,1,1,0,-0.1941182342164193,0,0,0.8964967865378598,1,0,1.0,0,1,-0.9664536501405248,3.0,False,4,1
682,0,3,0,-0.7056142050168347,0,0,-0.4626791642426904,0,0,1.0,0,1,0.0037506338450621194,1.0,True,0,2
683,0,3,0,-1.1440393228457624,5,2,0.2958951755118318,0,0,0.0,7,0,0.0037506338450621194,3.0,True,0,2
684,0,2,0,2.217219913842682,1,1,0.13683114673782454,0,0,3.0,2,0,0.6505534898354534,3.0,True,0,2
685,0,2,0,-0.34025994015939515,1,2,0.18876253192945994,1,0,1.0,3,0,1.1895558698274462,3.0,True,0,2
686,0,3,0,-1.1440393228457624,4,1,0.1506737441786005,0,0,0.0,5,0,-0.3196507941501335,3.0,True,0,2
687,0,3,0,-0.7786850579883227,0,0,-0.44363577710162005,0,0,1.0,0,1,-1.0742541261389231,1.0,True,0,2
688,0,3,0,-0.8517559109598105,0,0,-0.49145565916975514,0,0,1.0,0,1,0.4349525378386563,0.0,True,0,2
689,1,1,1,-1.0709684698742745,0,1,3.6067927997556075,0,1,1.0,1,0,0.6505534898354534,3.0,False,2,1
690,1,1,0,0.09816517766953237,1,0,0.49925551609632224,0,0,1.0,1,0,-0.427451270148532,3.0,False,2,0
691,1,3,1,-1.8747478525606416,0,1,-0.37828059596268965,1,1,0.0,1,0,-0.9664536501405248,1.0,True,0,2
692,1,3,0,0.002843691129090541,0,0,0.48910360681684706,0,0,1.0,0,1,-1.6132565061309159,3.0,True,0,2
693,0,3,0,-0.34025994015939515,0,0,-0.5029485386158568,1,0,1.0,0,1,-1.1820546021373217,0.0,True,0,2
694,0,1,0,2.217219913842682,0,0,-0.11384570873513637,0,4,3.0,0,1,-1.2898550781357203,2.0,True,0,2
695,0,2,0,1.6326530900707787,0,0,-0.3766033765200472,0,0,2.0,0,1,-0.10404984215333643,1.0,True,0,2
696,0,3,0,1.0480862662988752,0,0,-0.4863374216869257,0,0,2.0,0,1,-1.1820546021373217,1.0,True,0,2
697,1,3,1,-0.7238627053256254,0,0,-0.49271407711891657,2,1,1.0,0,1,0.5427530138370548,0.0,True,0,2
698,0,1,0,1.413440531156315,1,1,1.5841789061771412,1,0,2.0,2,0,-0.3196507941501335,3.0,False,3,0
699,0,3,0,0.9019445603558995,0,0,-0.494391296561559,0,0,2.0,0,1,1.4051568218242432,0.0,False,6,1
700,1,1,1,-0.8517559109598105,1,0,3.9327230485884233,1,2,1.0,1,0,2.37536110580983,3.0,False,3,0
701,1,1,0,0.39044858955548406,0,0,-0.11913106412161445,0,0,2.0,0,1,0.5427530138370548,2.0,False,5,0
702,0,3,1,-0.8517559109598105,0,1,-0.3573908580066095,1,1,1.0,1,0,-0.6430522221453292,1.0,True,0,2
703,0,3,0,-0.34025994015939515,0,0,-0.4925449457465493,2,0,1.0,0,1,-0.6430522221453292,0.0,True,0,2
704,0,3,0,-0.26718908718790724,1,0,-0.4902797934380587,0,0,1.0,1,0,-0.427451270148532,0.0,True,0,2
705,0,2,0,0.6827320014414358,0,0,-0.12491978668775715,0,0,2.0,0,1,2.0519596778146343,2.0,True,0,2
706,1,2,1,1.121157119270363,0,0,-0.3766033765200472,0,2,2.0,0,1,0.2193515858418592,1.0,True,0,2
707,1,1,0,0.9019445603558995,0,0,-0.11913106412161445,0,0,2.0,0,1,0.6505534898354534,2.0,False,5,0
708,1,1,1,-0.5594724990738589,0,0,2.4029901895877646,0,1,1.0,0,1,-0.7508526981437277,3.0,True,0,2
709,1,3,0,-1.7665091689274062,1,1,-0.3414522396297103,1,3,0.0,2,0,2.37536110580983,2.0,True,0,2
710,1,1,1,-0.4133307931308831,0,0,0.3483299278831318,1,4,1.0,0,1,2.2675606298114315,3.0,False,3,0
711,0,1,0,1.3901111061581293,0,0,-0.11384570873513637,0,0,2.0,0,1,-0.9664536501405248,2.0,False,3,0
712,1,1,0,1.3403696781848269,1,0,0.39858208016340624,0,0,2.0,1,0,-0.3196507941501335,3.0,False,3,0
713,0,3,0,-0.04797652827344347,0,0,-0.457478374542396,0,0,1.0,0,1,-0.10404984215333643,1.0,True,0,2
714,0,2,0,1.6326530900707787,0,0,-0.3866707201133388,0,0,2.0,0,1,-0.6430522221453292,1.0,True,0,2
715,0,3,0,-0.7786850579883227,0,0,-0.494391296561559,0,0,1.0,0,1,1.6207577738210404,0.0,False,6,1
716,1,1,1,0.6096611484699479,0,0,3.9327230485884233,1,1,2.0,0,1,0.2193515858418592,3.0,False,3,1
717,1,2,1,-0.1941182342164193,0,0,-0.43700743807979686,0,1,1.0,0,1,0.8661544418322504,1.0,False,5,1
718,0,3,0,0.08170702564215566,0,0,-0.3363340021468808,2,0,1.0,0,1,-0.8586531741421263,2.0,True,0,2
719,0,3,0,0.24430688361250824,0,0,-0.4918744606632361,0,0,1.0,0,1,0.11155110984346066,0.0,True,0,2
720,1,2,1,-1.7286061466176657,0,1,0.016023023618325295,0,1,0.0,1,0,0.6505534898354534,3.0,True,0,2
721,0,3,0,-0.9248267639312985,1,0,-0.5063875431873253,0,0,1.0,1,0,-0.21185031815173497,0.0,True,0,2
722,0,2,0,0.3173777365839961,0,0,-0.3866707201133388,0,0,1.0,0,1,0.11155110984346066,1.0,True,0,2
723,0,2,0,1.4865113841278028,0,0,-0.3866707201133388,0,0,2.0,0,1,-0.427451270148532,1.0,True,0,2
724,1,1,0,-0.1941182342164193,1,0,0.4207302360686478,0,0,1.0,1,0,0.2193515858418592,3.0,False,5,0
725,0,3,0,-0.7056142050168347,0,0,-0.47400492578514347,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
726,1,2,1,0.025094324698044453,3,0,-0.22559322262067316,0,2,1.0,3,0,1.728558249819439,2.0,True,0,2
727,1,3,1,-0.7238627053256254,0,0,-0.4926295114327329,2,1,1.0,0,1,-0.3196507941501335,0.0,True,0,2
728,0,2,0,-0.34025994015939515,1,0,-0.12491978668775715,0,0,1.0,1,0,0.4349525378386563,2.0,True,0,2
729,0,3,1,-0.34025994015939515,1,0,-0.4888542575852486,0,1,1.0,1,0,0.2193515858418592,1.0,True,0,2
730,1,1,1,-0.04797652827344347,0,0,3.6067927997556075,0,1,1.0,0,1,0.2193515858418592,3.0,False,2,1
731,0,3,0,-1.3632518817602262,0,0,-0.2701412180209885,1,0,0.0,0,1,-0.3196507941501335,2.0,True,0,2
732,0,2,0,0.3640106339607978,0,0,-0.6484216535389205,0,0,2.0,0,1,-0.7508526981437277,0.0,True,0,2
733,0,2,0,-0.486401646102371,0,0,-0.3866707201133388,0,0,1.0,0,1,-0.10404984215333643,1.0,True,0,2
734,0,2,0,-0.486401646102371,0,0,-0.3866707201133388,0,0,1.0,0,1,0.11155110984346066,1.0,True,0,2
735,0,3,0,-0.08451195475918744,0,0,-0.32425318983493084,0,0,1.0,0,1,-0.7508526981437277,2.0,True,0,2
736,0,3,1,1.3403696781848269,1,3,0.0437082184998772,0,2,2.0,4,0,1.2973563458258446,3.0,True,0,2
737,1,1,0,0.39044858955548406,0,0,9.667166525013505,1,0,2.0,0,1,-0.5352517461469306,3.0,False,2,1
738,0,3,0,-0.12463663341656385,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
739,0,3,0,-0.12463663341656385,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
740,1,1,0,1.1275407281685295,0,0,-0.044381037941424326,0,0,2.0,0,1,0.0037506338450621194,2.0,False,4,1
741,0,1,0,0.46351944252697197,1,0,0.9391984311231651,0,0,2.0,1,0,0.2193515858418592,3.0,False,3,0
742,1,1,1,-0.6325433520453468,2,2,4.634416897040849,1,1,1.0,4,0,1.0817553938290476,3.0,False,2,1
743,0,3,0,-0.4133307931308831,1,0,-0.32425318983493084,0,0,1.0,1,0,-1.0742541261389231,2.0,True,0,2
744,1,3,0,0.09816517766953237,0,0,-0.4888542575852486,0,0,1.0,0,1,-0.9664536501405248,1.0,True,0,2
745,0,1,0,2.947928443557561,1,1,0.7811411367084872,0,4,3.0,2,0,0.11155110984346066,3.0,False,2,0
746,0,3,0,-0.9978976169027864,1,1,-0.24069423801061057,0,0,1.0,2,0,0.0037506338450621194,2.0,True,0,2
747,1,2,1,0.025094324698044453,0,0,-0.3866707201133388,0,1,1.0,0,1,-0.6430522221453292,1.0,True,0,2
748,0,1,0,-0.7786850579883227,1,0,0.4207302360686478,0,0,1.0,1,0,-0.21185031815173497,3.0,False,4,0
749,0,3,0,0.09816517766953237,0,0,-0.49237782784290063,2,0,1.0,0,1,-0.427451270148532,0.0,True,0,2
750,1,2,1,-1.8747478525606416,1,1,-0.18532384824750675,0,1,0.0,2,0,-1.0742541261389231,2.0,True,0,2
751,1,3,0,-1.7286061466176657,0,1,-0.397241430886295,0,3,0.0,1,0,-0.8586531741421263,1.0,False,5,1
752,0,3,0,0.24430688361250824,0,0,-0.45714212526638004,0,0,1.0,0,1,0.5427530138370548,1.0,True,0,2
753,0,3,0,-0.486401646102371,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
754,1,2,1,1.3403696781848269,1,2,0.6603330135889879,0,2,2.0,3,0,0.5427530138370548,3.0,True,0,2
755,1,2,0,-2.118073792955696,1,1,-0.35646868933346404,0,3,0.0,2,0,-0.21185031815173497,1.0,True,0,2
756,0,3,0,-0.12104738124493139,0,0,-0.49145565916975514,0,0,1.0,0,1,0.11155110984346066,0.0,True,0,2
757,0,2,0,-0.8517559109598105,0,0,-0.41687275089321363,0,0,1.0,0,1,-0.3196507941501335,1.0,True,0,2
758,0,3,0,0.3173777365839961,0,0,-0.4863374216869257,0,0,1.0,0,1,0.11155110984346066,1.0,True,0,2
759,1,1,1,0.24430688361250824,0,0,1.093228788100527,0,4,1.0,0,1,3.1299644377986198,3.0,False,2,1
760,0,3,0,-0.30456838130123826,0,0,-0.35646868933346404,0,0,1.0,0,1,-0.9664536501405248,1.0,True,0,2
761,0,3,0,0.8288737073844116,0,0,-0.5049620073345151,0,0,2.0,0,1,0.32715206184025775,0.0,True,0,2
762,1,3,0,-0.7056142050168347,0,0,-0.5028639729296732,1,0,1.0,0,1,-0.6430522221453292,0.0,True,0,2
763,1,1,1,0.46351944252697197,1,2,1.7677408088510642,0,2,2.0,3,0,1.5129572978226418,3.0,False,2,0
764,0,3,0,-0.9978976169027864,0,0,-0.4918744606632361,0,0,1.0,0,1,-0.5352517461469306,0.0,True,0,2
765,1,1,1,1.5595822370992907,1,0,0.921244330558889,0,2,2.0,1,0,0.9739549178306489,3.0,False,4,1
766,0,1,0,0.5395818162191126,0,0,0.1489119590497745,1,4,2.0,0,1,-0.21185031815173497,3.0,True,0,2
767,0,3,1,0.06162975118378842,0,0,-0.49237782784290063,2,1,1.0,0,1,-0.9664536501405248,0.0,True,0,2
768,0,3,0,0.23632752537975227,1,0,-0.1621689579829361,2,0,1.0,1,0,-0.8586531741421263,2.0,True,0,2
769,0,3,0,0.1712360306410203,0,0,-0.4800453319411184,0,0,1.0,0,1,0.5427530138370548,1.0,True,0,2
770,0,3,0,-0.4133307931308831,0,0,-0.45714212526638004,0,0,1.0,0,1,-0.5352517461469306,1.0,True,0,2
771,0,3,0,1.3403696781848269,0,0,-0.4902797934380587,0,0,2.0,0,1,-0.427451270148532,0.0,True,0,2
772,0,2,1,1.9980073549282182,0,0,-0.43700743807979686,0,2,3.0,0,1,-1.0742541261389231,1.0,False,5,1
773,0,3,0,0.2074185080362966,0,0,-0.5029485386158568,1,0,1.0,0,1,-1.2898550781357203,0.0,True,0,2
774,1,2,1,1.7787947960137545,1,3,-0.18532384824750675,0,2,3.0,4,0,1.0817553938290476,2.0,True,0,2
775,0,3,0,-0.8517559109598105,0,0,-0.49237782784290063,0,0,1.0,0,1,1.2973563458258446,0.0,True,0,2
776,0,3,0,0.9211687442324055,0,0,-0.49237782784290063,2,0,2.0,0,1,-1.1820546021373217,0.0,False,6,0
777,1,3,1,-1.8016769995891537,0,0,-0.397241430886295,0,1,0.0,0,1,0.2193515858418592,1.0,True,0,2
778,0,3,0,-0.3570153296663973,0,0,-0.4926295114327329,2,0,1.0,0,1,-0.427451270148532,0.0,True,0,2
779,1,1,1,0.9750154133273875,0,1,3.6067927997556075,0,2,2.0,1,0,2.806563009803424,3.0,False,2,1
780,1,3,1,-1.2171101758172502,0,0,-0.5028639729296732,1,1,0.0,0,1,-0.7508526981437277,0.0,True,0,2
781,1,1,1,-0.9248267639312985,1,0,0.49925551609632224,0,2,1.0,1,0,1.5129572978226418,3.0,False,2,0
782,0,1,0,-0.04797652827344347,0,0,-0.044381037941424326,0,0,1.0,0,1,-0.5352517461469306,2.0,False,4,0
783,0,3,0,0.17093400444873824,1,2,-0.17626323901354432,0,0,1.0,3,0,-0.5352517461469306,2.0,True,0,2
784,0,3,0,-0.34025994015939515,0,0,-0.5064721088735089,0,0,1.0,0,1,-1.1820546021373217,0.0,True,0,2
785,0,3,0,-0.34025994015939515,0,0,-0.5024451714361923,0,0,1.0,0,1,0.7583539658338518,0.0,True,0,2
786,1,3,1,-0.8517559109598105,0,0,-0.4974960653257301,0,1,1.0,0,1,-0.21185031815173497,0.0,True,0,2
787,0,3,0,-1.58246444067469,4,1,-0.061998889229684634,2,3,0.0,5,0,-0.21185031815173497,2.0,True,0,2
788,1,3,0,-2.093960411475105,1,2,-0.23415046467497105,0,3,0.0,3,0,-0.10404984215333643,2.0,True,0,2
789,0,1,0,1.1942279722418512,0,0,0.9462455716384695,1,0,2.0,0,1,-0.3196507941501335,3.0,False,2,0
790,0,3,0,0.9211687442324055,0,0,-0.49237782784290063,2,0,2.0,0,1,-0.3196507941501335,0.0,True,0,2
791,0,2,0,-0.9978976169027864,0,0,-0.12491978668775715,0,0,1.0,0,1,-0.8586531741421263,2.0,True,0,2
792,0,3,1,-1.0217556273507902,8,2,0.7519458402879414,0,1,1.0,10,0,-0.427451270148532,3.0,True,0,2
793,0,1,0,1.4944298288948148,0,0,-0.030371322596999758,1,0,2.0,0,1,-0.3196507941501335,2.0,True,0,2
794,0,3,0,-0.34025994015939515,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.6430522221453292,0.0,True,0,2
795,0,2,0,0.6827320014414358,0,0,-0.3866707201133388,0,0,2.0,0,1,-0.9664536501405248,1.0,True,0,2
796,1,1,1,1.413440531156315,0,0,-0.1263453225405672,0,4,2.0,0,1,0.0037506338450621194,2.0,False,4,1
797,1,3,1,0.09816517766953237,0,0,-0.4735861242916626,0,2,1.0,0,1,-1.1820546021373217,1.0,True,0,2
798,0,3,0,0.025094324698044453,0,0,-0.5028639729296732,1,0,1.0,0,1,0.11155110984346066,0.0,True,0,2
799,0,3,1,0.025094324698044453,1,1,-0.1621689579829361,0,2,1.0,2,0,2.6987625338050254,2.0,True,0,2
800,0,2,0,0.3173777365839961,0,0,-0.3866707201133388,0,0,1.0,0,1,-0.7508526981437277,1.0,True,0,2
801,1,2,1,0.09816517766953237,1,1,-0.11988611489111134,0,2,1.0,2,0,1.728558249819439,2.0,True,0,2
802,1,1,0,-1.3632518817602262,1,2,1.7677408088510642,0,3,0.0,3,0,0.8661544418322504,3.0,False,2,0
803,1,3,0,-2.1363415061985678,0,1,-0.47694056317694733,1,3,0.0,1,0,0.4349525378386563,1.0,True,0,2
804,1,3,0,-0.1941182342164193,0,0,-0.5079822104125026,0,0,1.0,0,1,-0.427451270148532,0.0,True,0,2
805,0,3,0,0.09816517766953237,0,0,-0.4918744606632361,0,0,1.0,0,1,-0.21185031815173497,0.0,True,0,2
806,0,1,0,0.6827320014414358,0,0,-0.6484216535389205,0,0,2.0,0,1,-0.5352517461469306,0.0,False,1,0
807,0,3,1,-0.8517559109598105,0,0,-0.4918744606632361,0,1,1.0,0,1,0.4349525378386563,0.0,True,0,2
808,0,2,0,0.6827320014414358,0,0,-0.3866707201133388,0,0,2.0,0,1,-1.0742541261389231,1.0,True,0,2
809,1,1,1,0.24430688361250824,1,0,0.4207302360686478,0,2,1.0,1,0,2.0519596778146343,3.0,False,5,0
810,0,3,0,-0.26718908718790724,0,0,-0.4896093083547455,0,0,1.0,0,1,-0.5352517461469306,0.0,True,0,2
811,0,3,0,0.6827320014414358,0,0,-0.1621689579829361,0,0,2.0,0,1,-1.0742541261389231,2.0,True,0,2
812,0,2,0,0.39044858955548406,0,0,-0.43700743807979686,0,0,2.0,0,1,-0.21185031815173497,1.0,True,0,2
813,0,3,1,-1.7286061466176657,4,2,-0.018709311778530763,0,1,0.0,6,0,0.7583539658338518,3.0,True,0,2
814,0,3,0,0.06162975118378842,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.10404984215333643,1.0,True,0,2
815,0,1,0,0.3640106339607978,0,0,-0.6484216535389205,0,0,2.0,0,1,-1.1820546021373217,0.0,False,2,0
816,0,3,1,-0.486401646102371,0,0,-0.4888542575852486,0,1,1.0,0,1,0.11155110984346066,1.0,True,0,2
817,0,2,0,0.09816517766953237,1,1,0.09664633805084172,1,0,1.0,2,0,-0.9664536501405248,3.0,True,0,2
818,0,3,0,0.9750154133273875,0,0,-0.5185529211854588,0,0,2.0,0,1,0.5427530138370548,0.0,True,0,2
819,0,3,0,-1.436322734731714,3,2,-0.08666388103324908,0,3,0.0,5,0,0.11155110984346066,2.0,True,0,2
820,1,1,1,1.6326530900707787,1,1,1.2341715984066093,0,2,2.0,2,0,2.483161581808228,3.0,False,2,1
821,1,3,0,-0.1941182342164193,0,0,-0.47400492578514347,0,0,1.0,0,1,-1.0742541261389231,1.0,True,0,2
822,0,1,0,0.6096611484699479,0,0,-0.6484216535389205,0,4,2.0,0,1,0.4349525378386563,0.0,True,0,2
823,1,3,1,-0.1941182342164193,0,1,-0.397241430886295,0,2,1.0,1,0,-0.9664536501405248,1.0,False,5,1
824,0,3,0,-2.020889558503617,4,1,0.1506737441786005,0,3,0.0,5,0,0.11155110984346066,3.0,True,0,2
825,0,3,0,0.40087437276090454,0,0,-0.5084855775921673,2,0,2.0,0,1,-1.2898550781357203,0.0,True,0,2
826,0,3,0,0.002843691129090541,0,0,0.48910360681684706,0,0,1.0,0,1,-1.6132565061309159,3.0,True,0,2
827,1,2,0,-2.093960411475105,0,2,0.09664633805084172,1,3,0.0,2,0,-0.6430522221453292,3.0,True,0,2
828,1,3,0,0.9211687442324055,0,0,-0.49237782784290063,2,0,2.0,0,1,0.11155110984346066,0.0,True,0,2
829,1,1,1,2.3633616197856577,0,0,0.962353321387736,0,2,3.0,0,1,1.5129572978226418,3.0,False,2,0
830,1,3,1,-1.0709684698742745,1,0,-0.3573908580066095,1,2,1.0,1,0,1.2973563458258446,1.0,True,0,2
831,1,2,0,-2.106382456480258,1,1,-0.2708962687904854,0,3,0.0,2,0,0.4349525378386563,2.0,True,0,2
832,0,3,0,-0.34841372605725074,0,0,-0.5028639729296732,1,0,1.0,0,1,-1.397655554134119,0.0,True,0,2
833,0,3,0,-0.486401646102371,0,0,-0.4902797934380587,0,0,1.0,0,1,-0.5352517461469306,0.0,True,0,2
834,0,3,0,-0.8517559109598105,0,0,-0.48130374989027985,0,0,1.0,0,1,-0.5352517461469306,1.0,True,0,2
835,1,1,1,0.6827320014414358,1,1,1.0259447039291216,1,1,2.0,2,0,0.0037506338450621194,3.0,False,5,1
836,0,3,0,-0.6325433520453468,0,0,-0.47400492578514347,0,0,1.0,0,1,-1.1820546021373217,1.0,True,0,2
837,0,3,0,0.0805800027243082,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
838,1,3,0,0.1712360306410203,0,0,0.48910360681684706,0,0,1.0,0,1,-1.2898550781357203,3.0,True,0,2
839,1,1,0,1.6740406420123404,0,0,-0.0504214440973993,1,0,2.0,0,1,-0.7508526981437277,2.0,False,3,1
840,0,3,0,-0.7056142050168347,0,0,-0.4888542575852486,0,0,1.0,0,1,0.0037506338450621194,1.0,True,0,2
841,0,2,0,-0.9978976169027864,0,0,-0.43700743807979686,0,0,1.0,0,1,-0.3196507941501335,1.0,True,0,2
842,1,1,1,0.025094324698044453,0,0,-0.024246350754841117,1,1,1.0,0,1,-0.427451270148532,2.0,True,0,2
843,0,3,0,0.3539131630697401,0,0,-0.5188046047752911,1,0,2.0,0,1,-0.10404984215333643,0.0,True,0,2
844,0,3,0,-0.9248267639312985,0,0,-0.47400492578514347,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
845,0,3,0,0.9019445603558995,0,0,-0.49640476528021726,0,0,2.0,0,1,-0.8586531741421263,0.0,True,0,2
846,0,3,0,-1.0145261073439982,8,2,0.7519458402879414,0,0,1.0,10,0,-0.3196507941501335,3.0,True,0,2
847,0,3,0,0.39044858955548406,0,0,-0.4894421904510968,1,0,2.0,0,1,-0.9664536501405248,0.0,True,0,2
848,0,2,0,-0.12104738124493139,0,1,0.016023023618325295,0,4,1.0,1,0,-1.0742541261389231,3.0,True,0,2
849,1,1,1,0.29085301695534604,1,0,1.145663540471827,1,2,1.0,1,0,1.8363587258178373,3.0,False,3,0
850,0,3,0,-1.8747478525606416,4,2,-0.018709311778530763,0,3,0.0,6,0,1.2973563458258446,3.0,True,0,2
851,0,3,0,3.240211855443513,0,0,-0.4918744606632361,0,0,3.0,0,1,-0.8586531741421263,0.0,True,0,2
852,0,3,1,-1.5093935877032019,1,1,-0.3414522396297103,1,1,0.0,2,0,-0.427451270148532,2.0,True,0,2
853,1,1,1,-0.9978976169027864,0,1,0.14488502161245778,0,1,1.0,1,0,-0.21185031815173497,3.0,False,4,0
854,0,2,1,1.0480862662988752,1,0,-0.12491978668775715,0,2,2.0,1,0,1.944159201816236,2.0,True,0,2
855,1,3,1,-0.8517559109598105,0,1,-0.4601623283443675,0,2,1.0,1,0,-0.10404984215333643,1.0,True,0,2
856,1,1,1,1.121157119270363,1,1,2.671117778445337,0,2,2.0,2,0,1.6207577738210404,3.0,True,0,2
857,1,1,0,1.5595822370992907,0,0,-0.11384570873513637,0,0,2.0,0,1,-0.5352517461469306,2.0,False,5,1
858,1,3,1,-0.4133307931308831,0,3,-0.26066180729354516,1,2,1.0,3,0,1.0817553938290476,2.0,True,0,2
859,0,3,0,-0.34841372605725074,0,0,-0.5028639729296732,1,0,1.0,0,1,-1.1820546021373217,0.0,True,0,2
860,0,3,0,0.8288737073844116,2,0,-0.36435544630444866,0,0,2.0,2,0,-0.427451270148532,1.0,True,0,2
861,0,2,0,-0.6325433520453468,1,0,-0.41687275089321363,0,0,1.0,1,0,0.0037506338450621194,1.0,True,0,2
862,1,1,1,1.3403696781848269,0,0,-0.1263453225405672,0,2,2.0,0,1,2.590962057806627,2.0,False,4,1
863,0,3,1,-1.0217556273507902,8,2,0.7519458402879414,0,1,1.0,10,0,0.6505534898354534,3.0,True,0,2
864,0,2,0,-0.4133307931308831,0,0,-0.3866707201133388,0,0,1.0,0,1,-0.5352517461469306,1.0,True,0,2
865,1,2,1,0.9019445603558995,0,0,-0.3866707201133388,0,2,2.0,0,1,-0.3196507941501335,1.0,True,0,2
866,1,2,1,-0.1941182342164193,1,0,-0.3693891181010945,1,1,1.0,1,0,0.11155110984346066,1.0,True,0,2
867,0,1,0,0.09816517766953237,0,0,0.3682954836973478,0,0,1.0,0,1,0.9739549178306489,3.0,False,1,0
868,0,3,0,-0.273262857196961,0,0,-0.45714212526638004,0,0,1.0,0,1,0.0037506338450621194,1.0,True,0,2
869,1,3,0,-1.8747478525606416,1,1,-0.4242561406845337,0,3,0.0,2,0,0.4349525378386563,1.0,True,0,2
870,0,3,0,-0.26718908718790724,0,0,-0.4894421904510968,0,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
871,1,1,1,1.267298825213339,1,1,0.40974072380221066,0,2,2.0,2,0,2.2675606298114315,3.0,False,4,1
872,0,1,0,0.24430688361250824,0,0,-0.5477482176060045,0,0,1.0,0,1,-0.3196507941501335,0.0,False,2,1
873,0,3,0,1.267298825213339,0,0,-0.46720946885967163,0,0,2.0,0,1,0.0037506338450621194,1.0,True,0,2
874,1,2,1,-0.12104738124493139,1,0,-0.16518916106092355,1,2,1.0,1,0,1.0817553938290476,2.0,True,0,2
875,1,3,1,-1.0709684698742745,0,0,-0.5029485386158568,1,1,1.0,0,1,0.5427530138370548,0.0,True,0,2
876,0,3,0,-0.7056142050168347,0,0,-0.45017955043725955,0,0,1.0,0,1,0.2193515858418592,1.0,True,0,2
877,0,3,0,-0.7786850579883227,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.7508526981437277,0.0,True,0,2
878,0,3,0,-0.12463663341656385,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
879,1,1,1,1.9249365019567304,0,1,1.0259447039291216,1,2,3.0,1,0,1.944159201816236,3.0,False,3,0
880,1,2,1,-0.34025994015939515,0,1,-0.12491978668775715,0,2,1.0,1,0,1.8363587258178373,2.0,True,0,2
881,0,3,0,0.24430688361250824,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
882,0,3,1,-0.5594724990738589,0,0,-0.4366711888037809,0,1,1.0,0,1,0.11155110984346066,1.0,True,0,2
883,0,2,0,-0.12104738124493139,0,0,-0.43700743807979686,0,0,1.0,0,1,0.2193515858418592,1.0,True,0,2
884,0,3,0,-0.34025994015939515,0,0,-0.5064721088735089,0,0,1.0,0,1,-0.5352517461469306,0.0,True,0,2
885,0,3,1,0.6827320014414358,0,5,-0.061998889229684634,2,2,2.0,5,0,0.9739549178306489,2.0,True,0,2
